2.264494,1.988814,2.345300,0.549103,0.575403,0.727355,1.134423,0.694571,0.811827,2.652904,2.494982,3.216834
1.822478,1.633154,2.012334,0.392588,0.416953,0.563990,1.020488,0.650182,0.760533,2.030328,1.839244,2.604411
2.256211,1.832062,1.984346,0.514872,0.491267,0.535459,1.189218,0.664906,0.775045,2.550065,2.104323,2.509366
2.436835,1.863289,1.962609,0.562826,0.515351,0.540980,1.305815,0.653670,0.769235,2.785039,2.242826,2.517439
1.463059,1.624229,2.103785,0.259560,0.394796,0.542200,1.098052,0.755672,0.891585,1.663181,1.893019,2.593754
