2.231309 2.432895 3.119476 0.503447 0.547921 0.913192 1.585333 1.650241 1.779777 3.048344 3.099128 4.108181
1.660074 1.105477 1.172217 0.320823 0.246664 0.128835 1.051227 0.748906 1.024960 1.895991 1.481382 1.368672
0.097941 0.107087 0.241797 0.639413 0.583498 0.690246 -0.569859 -0.550571 -0.585248 1.077524 0.848387 1.008971
1.471122 0.892873 1.497321 0.315781 0.142586 0.378226 0.929805 0.738036 0.950665 1.775680 1.105515 2.057382
1.387282 1.046098 1.149487 0.251039 0.187896 0.176404 0.915200 0.831063 0.876294 1.522636 1.273714 1.295333
